text,label
subsidy సమస్య పరిష్కరించండి,MEDIUM
నా subsidy ఇంకా రాలేదు,MEDIUM
subsidy delay problem please solve,MEDIUM
subsidy కోసం దరఖాస్తు చేసాను,NORMAL
subsidy సమాచారం కావాలి,NORMAL
నా subsidy status తెలియజేయండి,NORMAL
requesting subsidy information,NORMAL
benefit లేక చనిపోతున్నాము,CRITICAL
benefit 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర benefit సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency benefit needed urgently please help,CRITICAL
benefit 3 నెలలుగా రాలేదు,HIGH
benefit ఆపేసారు కారణం తెలియదు,HIGH
నా benefit తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
benefit stopped for months please help,HIGH
benefit ఆలస్యం అవుతుంది,MEDIUM
benefit సమస్య పరిష్కరించండి,MEDIUM
నా benefit ఇంకా రాలేదు,MEDIUM
benefit delay problem please solve,MEDIUM
benefit కోసం దరఖాస్తు చేసాను,NORMAL
benefit సమాచారం కావాలి,NORMAL
నా benefit status తెలియజేయండి,NORMAL
requesting benefit information,NORMAL
assistance లేక చనిపోతున్నాము,CRITICAL
assistance 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర assistance సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency assistance needed urgently please help,CRITICAL
assistance 3 నెలలుగా రాలేదు,HIGH
assistance ఆపేసారు కారణం తెలియదు,HIGH
నా assistance తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
assistance stopped for months please help,HIGH
assistance ఆలస్యం అవుతుంది,MEDIUM
assistance సమస్య పరిష్కరించండి,MEDIUM
నా assistance ఇంకా రాలేదు,MEDIUM
assistance delay problem please solve,MEDIUM
assistance కోసం దరఖాస్తు చేసాను,NORMAL
assistance సమాచారం కావాలి,NORMAL
నా assistance status తెలియజేయండి,NORMAL
requesting assistance information,NORMAL
రేషన్ లేక చనిపోతున్నాము,CRITICAL
రేషన్ 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర రేషన్ సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency రేషన్ needed urgently please help,CRITICAL
రేషన్ 3 నెలలుగా రాలేదు,HIGH
రేషన్ ఆపేసారు కారణం తెలియదు,HIGH
నా రేషన్ తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
రేషన్ stopped for months please help,HIGH
రేషన్ ఆలస్యం అవుతుంది,MEDIUM
రేషన్ సమస్య పరిష్కరించండి,MEDIUM
నా రేషన్ ఇంకా రాలేదు,MEDIUM
రేషన్ delay problem please solve,MEDIUM
రేషన్ కోసం దరఖాస్తు చేసాను,NORMAL
రేషన్ సమాచారం కావాలి,NORMAL
నా రేషన్ status తెలియజేయండి,NORMAL
requesting రేషన్ information,NORMAL
కార్డు లేక చనిపోతున్నాము,CRITICAL
కార్డు 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర కార్డు సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency కార్డు needed urgently please help,CRITICAL
కార్డు 3 నెలలుగా రాలేదు,HIGH
కార్డు ఆపేసారు కారణం తెలియదు,HIGH
నా కార్డు తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
కార్డు stopped for months please help,HIGH
కార్డు ఆలస్యం అవుతుంది,MEDIUM
కార్డు సమస్య పరిష్కరించండి,MEDIUM
నా కార్డు ఇంకా రాలేదు,MEDIUM
కార్డు delay problem please solve,MEDIUM
కార్డు కోసం దరఖాస్తు చేసాను,NORMAL
కార్డు సమాచారం కావాలి,NORMAL
నా కార్డు status తెలియజేయండి,NORMAL
requesting కార్డు information,NORMAL
బియ్యం లేక చనిపోతున్నాము,CRITICAL
బియ్యం 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర బియ్యం సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency బియ్యం needed urgently please help,CRITICAL
బియ్యం 3 నెలలుగా రాలేదు,HIGH
బియ్యం ఆపేసారు కారణం తెలియదు,HIGH
నా బియ్యం తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
బియ్యం stopped for months please help,HIGH
బియ్యం ఆలస్యం అవుతుంది,MEDIUM
బియ్యం సమస్య పరిష్కరించండి,MEDIUM
నా బియ్యం ఇంకా రాలేదు,MEDIUM
బియ్యం delay problem please solve,MEDIUM
బియ్యం కోసం దరఖాస్తు చేసాను,NORMAL
బియ్యం సమాచారం కావాలి,NORMAL
నా బియ్యం status తెలియజేయండి,NORMAL
requesting బియ్యం information,NORMAL
పిడిఎస్ లేక చనిపోతున్నాము,CRITICAL
పిడిఎస్ 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర పిడిఎస్ సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency పిడిఎస్ needed urgently please help,CRITICAL
పిడిఎస్ 3 నెలలుగా రాలేదు,HIGH
పిడిఎస్ ఆపేసారు కారణం తెలియదు,HIGH
నా పిడిఎస్ తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
పిడిఎస్ stopped for months please help,HIGH
పిడిఎస్ ఆలస్యం అవుతుంది,MEDIUM
పిడిఎస్ సమస్య పరిష్కరించండి,MEDIUM
నా పిడిఎస్ ఇంకా రాలేదు,MEDIUM
పిడిఎస్ delay problem please solve,MEDIUM
పిడిఎస్ కోసం దరఖాస్తు చేసాను,NORMAL
పిడిఎస్ సమాచారం కావాలి,NORMAL
నా పిడిఎస్ status తెలియజేయండి,NORMAL
requesting పిడిఎస్ information,NORMAL
